image_path,filename,category,crop,disease,treatment,is_healthy
kaggle_images/Potato___Late_blight_96879d98-11ca-40c7-9708-9ca8f235f407___RS_LB 2739.JPG,Potato___Late_blight_96879d98-11ca-40c7-9708-9ca8f235f407___RS_LB 2739.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_969aa93b-46d1-478c-a398-dcb4ed7d27bd___RS_LB 2870.JPG,Potato___Late_blight_969aa93b-46d1-478c-a398-dcb4ed7d27bd___RS_LB 2870.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_96a70433-9204-4a41-acad-d39932559068___RS_LB 3200.JPG,Potato___Late_blight_96a70433-9204-4a41-acad-d39932559068___RS_LB 3200.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_971ec52d-67e9-4438-80f6-a6aa32fdc946___RS_LB 3048.JPG,Potato___Late_blight_971ec52d-67e9-4438-80f6-a6aa32fdc946___RS_LB 3048.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_974344ba-438f-4190-b71c-875924190fdc___RS_LB 3866.JPG,Potato___Late_blight_974344ba-438f-4190-b71c-875924190fdc___RS_LB 3866.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_977cefff-6bb2-41d4-9496-d30e03c71112___RS_LB 3287.JPG,Potato___Late_blight_977cefff-6bb2-41d4-9496-d30e03c71112___RS_LB 3287.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_97a903b7-9b9b-4014-9052-a284f21bfd53___RS_LB 2511.JPG,Potato___Late_blight_97a903b7-9b9b-4014-9052-a284f21bfd53___RS_LB 2511.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_97babc05-67f1-49d4-9821-6fb8294da5e8___RS_LB 4541.JPG,Potato___Late_blight_97babc05-67f1-49d4-9821-6fb8294da5e8___RS_LB 4541.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_98a806fd-2839-4069-b40b-08522c34ccdc___RS_LB 3032.JPG,Potato___Late_blight_98a806fd-2839-4069-b40b-08522c34ccdc___RS_LB 3032.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_98f31440-de70-4c5f-be88-cdf2cb160d76___RS_LB 4947.JPG,Potato___Late_blight_98f31440-de70-4c5f-be88-cdf2cb160d76___RS_LB 4947.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_990428a4-bfa8-450d-a755-fade1df0a214___RS_LB 4082.JPG,Potato___Late_blight_990428a4-bfa8-450d-a755-fade1df0a214___RS_LB 4082.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_99064106-3789-4de4-b109-ebc83a20d94b___RS_LB 2757.JPG,Potato___Late_blight_99064106-3789-4de4-b109-ebc83a20d94b___RS_LB 2757.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9933b288-b5fe-4cbf-a9fa-58ef769b6f7c___RS_LB 2540.JPG,Potato___Late_blight_9933b288-b5fe-4cbf-a9fa-58ef769b6f7c___RS_LB 2540.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9934bde8-1c89-4ba6-95e6-015a69540873___RS_LB 4146.JPG,Potato___Late_blight_9934bde8-1c89-4ba6-95e6-015a69540873___RS_LB 4146.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9996efa6-219d-4f07-aa12-dc8ca40609b9___RS_LB 2840.JPG,Potato___Late_blight_9996efa6-219d-4f07-aa12-dc8ca40609b9___RS_LB 2840.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9a179173-fbfb-4e92-9959-58b826625c9b___RS_LB 4761.JPG,Potato___Late_blight_9a179173-fbfb-4e92-9959-58b826625c9b___RS_LB 4761.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9a726ce3-7b21-48de-b522-25d19f3c10e3___RS_LB 4765.JPG,Potato___Late_blight_9a726ce3-7b21-48de-b522-25d19f3c10e3___RS_LB 4765.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9a7d732b-12e2-400f-9206-068df63de1ba___RS_LB 2926.JPG,Potato___Late_blight_9a7d732b-12e2-400f-9206-068df63de1ba___RS_LB 2926.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9bdce182-987e-4996-8cc8-34694b4e24e9___RS_LB 2837.JPG,Potato___Late_blight_9bdce182-987e-4996-8cc8-34694b4e24e9___RS_LB 2837.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9c0e8576-642f-47a6-a053-c52e9025b7f6___RS_LB 4134.JPG,Potato___Late_blight_9c0e8576-642f-47a6-a053-c52e9025b7f6___RS_LB 4134.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9c230647-02da-4948-9c52-dfc87bb1d34a___RS_LB 4593.JPG,Potato___Late_blight_9c230647-02da-4948-9c52-dfc87bb1d34a___RS_LB 4593.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9c3ad8d7-58cb-4e7d-85c0-22f5cf105906___RS_LB 4680.JPG,Potato___Late_blight_9c3ad8d7-58cb-4e7d-85c0-22f5cf105906___RS_LB 4680.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9c6155e6-eb4b-4ef9-bcd5-812803cb16d9___RS_LB 3268.JPG,Potato___Late_blight_9c6155e6-eb4b-4ef9-bcd5-812803cb16d9___RS_LB 3268.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9caba61f-ea63-4ea5-9d85-1f22b6a1a006___RS_LB 4451.JPG,Potato___Late_blight_9caba61f-ea63-4ea5-9d85-1f22b6a1a006___RS_LB 4451.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB 3058.JPG,Potato___Late_blight_9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB 3058.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9cd7c33b-e29a-4300-ba19-183fb6c82aca___RS_LB 4124.JPG,Potato___Late_blight_9cd7c33b-e29a-4300-ba19-183fb6c82aca___RS_LB 4124.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.JPG,Potato___Late_blight_9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB 4028.JPG,Potato___Late_blight_9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB 4028.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG,Potato___Late_blight_9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG,Potato___Late_blight_9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG,Potato___Late_blight_9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB 4886.JPG,Potato___Late_blight_9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB 4886.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB 3153.JPG,Potato___Late_blight_9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB 3153.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9f9623f9-e632-4342-b698-95a0521953f9___RS_LB 3068.JPG,Potato___Late_blight_9f9623f9-e632-4342-b698-95a0521953f9___RS_LB 3068.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG,Potato___Late_blight_9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB 4045.JPG,Potato___Late_blight_9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB 4045.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG,Potato___Late_blight_a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB 5139.JPG,Potato___Late_blight_a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB 5139.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB 5154.JPG,Potato___Late_blight_a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB 5154.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG,Potato___Late_blight_a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG,Potato___Late_blight_a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a221647c-0dda-468b-93f9-81f50b14ff81___RS_LB 3942.JPG,Potato___Late_blight_a221647c-0dda-468b-93f9-81f50b14ff81___RS_LB 3942.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG,Potato___Late_blight_a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG,Potato___Late_blight_a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG,Potato___Late_blight_a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a3389c1f-d888-430d-bcf7-a546247ad6d2___RS_LB 3092.JPG,Potato___Late_blight_a3389c1f-d888-430d-bcf7-a546247ad6d2___RS_LB 3092.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG,Potato___Late_blight_a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG,Potato___Late_blight_a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a34d3777-22c7-4723-8b85-f766e042c121___RS_LB 4375.JPG,Potato___Late_blight_a34d3777-22c7-4723-8b85-f766e042c121___RS_LB 4375.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB 2889.JPG,Potato___Late_blight_a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB 2889.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG,Potato___Late_blight_a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB 4768.JPG,Potato___Late_blight_a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB 4768.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB 2775.JPG,Potato___Late_blight_a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB 2775.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG,Potato___Late_blight_a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a5a6ebeb-2535-441d-acf5-33bce305fa14___RS_LB 3304.JPG,Potato___Late_blight_a5a6ebeb-2535-441d-acf5-33bce305fa14___RS_LB 3304.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a5aabda7-209a-4e1e-966c-de2a1ccc7869___RS_LB 5046.JPG,Potato___Late_blight_a5aabda7-209a-4e1e-966c-de2a1ccc7869___RS_LB 5046.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a6623827-bcdc-40ed-81e6-5cde1a1da997___RS_LB 3179.JPG,Potato___Late_blight_a6623827-bcdc-40ed-81e6-5cde1a1da997___RS_LB 3179.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120.JPG,Potato___Late_blight_a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG,Potato___Late_blight_a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB 3265.JPG,Potato___Late_blight_a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB 3265.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a7097c51-bb53-4149-8140-4b9c3d94dbd4___RS_LB 4108.JPG,Potato___Late_blight_a7097c51-bb53-4149-8140-4b9c3d94dbd4___RS_LB 4108.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB 3840.JPG,Potato___Late_blight_a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB 3840.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG,Potato___Late_blight_a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG,Potato___Late_blight_a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG,Potato___Late_blight_a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB 4884.JPG,Potato___Late_blight_a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB 4884.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG,Potato___Late_blight_a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013.JPG,Potato___Late_blight_a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB 5117.JPG,Potato___Late_blight_a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB 5117.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG,Potato___Late_blight_a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.JPG,Potato___Late_blight_a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG,Potato___Late_blight_a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB 4076.JPG,Potato___Late_blight_a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB 4076.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB 2951.JPG,Potato___Late_blight_aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB 2951.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG,Potato___Late_blight_aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_aaf6fed2-0c7d-47b5-99df-bb6950092fe5___RS_LB 2723.JPG,Potato___Late_blight_aaf6fed2-0c7d-47b5-99df-bb6950092fe5___RS_LB 2723.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_ab72ec63-290e-4e95-ab0a-b551ed44ab3b___RS_LB 3286.JPG,Potato___Late_blight_ab72ec63-290e-4e95-ab0a-b551ed44ab3b___RS_LB 3286.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_ab9b15fb-d4cc-4d67-a5bb-8b88f066c1db___RS_LB 4825.JPG,Potato___Late_blight_ab9b15fb-d4cc-4d67-a5bb-8b88f066c1db___RS_LB 4825.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_ac35ccac-2c52-4af5-b0e3-3325f45e2c97___RS_LB 2749.JPG,Potato___Late_blight_ac35ccac-2c52-4af5-b0e3-3325f45e2c97___RS_LB 2749.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_ac42817b-71f9-4336-ad8b-bdfb4b27a64a___RS_LB 4782.JPG,Potato___Late_blight_ac42817b-71f9-4336-ad8b-bdfb4b27a64a___RS_LB 4782.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636.JPG,Potato___Late_blight_acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG,Potato___Late_blight_aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_acf05b32-0d7e-423c-96b2-f78b6fdf975d___RS_LB 5309.JPG,Potato___Late_blight_acf05b32-0d7e-423c-96b2-f78b6fdf975d___RS_LB 5309.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_ad2396a9-306e-4ca9-88dc-56b2bde77c6b___RS_LB 2755.JPG,Potato___Late_blight_ad2396a9-306e-4ca9-88dc-56b2bde77c6b___RS_LB 2755.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
kaggle_images/Potato___Late_blight_ad628434-32ce-4365-90b0-f394d98fbe00___RS_LB 4905.JPG,Potato___Late_blight_ad628434-32ce-4365-90b0-f394d98fbe00___RS_LB 4905.JPG,Potato___Late_blight,Potato,Late Blight,"Destroy infected plants, fungicide",False
